antigen,Danger,Safe,class
11257,0.031746,0,1
11258,0.015873,0.5,1
11259,0.015873,0.5,1
11260,0.015873,0.5,1
11261,0.047619,0.500172,1
11262,0.015873,0.5,1
11263,0.015873,0.5,1
11264,0.015873,0.5,1
11265,0.015873,0.5,1
11266,0.235119,0,1
11267,0.015873,0.5,1
11268,0.047619,0.5,1
11269,0.015873,0.5,1
11270,0,0.5,1
11271,0.015873,0.5,1
11272,0.015873,0.5,1
11273,0.015873,0.5,1
11274,0,0.5,1
11275,0.015873,0.5,1
11276,0.031746,0,1
11277,0.015873,0.5,1
11278,0,0.5,1
11279,0.015873,0.5,1
11280,0.047619,0.5000515,1
11281,0.015873,0.5,1
11282,0.015873,0.5,1
11283,0.047619,0.5,1
11284,0.031746,0,1
11285,0.203373,0,1
11286,0.2738095,0.5,1
11287,0.015873,0.5,1
11288,0.015873,0.5,1
11289,0.015873,0.5,1
11290,0.015873,0.5,1
11291,0.015873,0.5,1
11292,0.015873,0.5,1
11293,0.015873,0.5,1
11294,0.015873,0.5,1
11295,0.047619,0.5,1
11296,0.0238095,0.500172,1
11297,0.015873,0.5,1
11298,0.015873,0.5,1
11299,0.015873,0.5,1
11300,0.078373,0,1
11301,0,0.5,1
11302,0.015873,0.5,1
11303,0.015873,0.5,1
11304,0.015873,0.5,1
11305,0.047619,0.5000172,1
11306,0.015873,0.5,1
11307,0.078373,0,1
11308,0.015873,0.5,1
11309,0.047619,0.5000172,1
11310,0.0238095,0.500344,1
11311,0.095238,0,1
11312,0.015873,0.5,1
11313,0.031746,0,1
11314,0.015873,0.5,1
11315,0.079365,0,1
11316,0.015873,0.5,1
11317,0.015873,0.5,1
11318,0.015873,0.5,1
11319,0.015873,0.5,1
11320,0,0.5,1
11321,0.0396825,5.15E-05,1
11322,0.0555555,0,1
11323,0.015873,0.5,1
11324,0.047619,0.5,1
11325,0.0714285,0.5004645,1
11326,0.031746,0,1
11327,0.0079365,0.5,1
11328,0.015873,0.5,1
11329,0.031746,0,1
11330,0.0396825,0,1
11331,0.015873,0.5,1
11332,0.015873,0.5,1
11333,0.031746,0,1
11334,0.015873,0.5,1
11335,0.031746,0,1
11336,0.047619,0.5,1
11337,0.015873,0.5,1
11338,0.015873,0.5,1
11339,0.078373,0,1
11340,0.015873,0.5,1
11341,0.015873,0.5,1
11342,0.047619,0.5000172,1
11343,0.031746,0,1
11344,0.015873,0.5,1
11345,0.0079365,0,1
11346,0.015873,0.5,1
11347,0.015873,0.5,1
11348,0.015873,0.5,1
11349,0.015873,0.5,1
11350,0.015873,0.5,1
11351,0.015873,0.5,1
11352,0,0,1
11353,0.078373,0,1
11354,0.078373,0,1
11355,0.015873,0.5,1
11356,0.015873,0.5,1
11357,0.031746,0,1
11358,0.015873,0.5,1
11359,0.015873,0.5,1
11360,0.047619,0.5,1
11361,0,0.5,1
11362,0.015873,0.5,1
11363,0.015873,0.5,1
11364,0.047619,0.5000172,1
11365,0.015873,0.5,1
11366,0.015873,0.5,1
11367,0.047619,0.5,1
11368,0.015873,0.5,1
11369,0.031746,0,1
11370,0.015873,0.5,1
11371,0.015873,0.5,1
11372,0.015873,0.5,1
11373,0.063492,0,1
11374,0,0,1
11375,0.015873,0.5,1
11376,0.0079365,0.034247754,1
11377,0.015873,0.5,1
11378,0.015873,0.5,1
11379,0.015873,0.5,1
11380,0.0555555,0,1
11381,0.015873,0.5,1
11382,0.015873,0.5,1
11383,0.0238095,0.503287096,1
11384,0.047619,0.5,1
11385,0.015873,0.5,1
11386,0,0.5,1
11387,0.0396825,0,1
11388,0.3849205,0.5,1
11389,0.031746,0,1
11390,0.015873,0.5,1
11391,0.22123,0,1
11392,0.015873,0.5,1
11393,0.015873,0.5,1
11394,0,0.5,1
11395,0.015873,0.5,1
11396,0.031746,0,1
11397,0.015873,0.5,1
11398,0.047619,0.5,1
11399,0.235119,0,1
11400,0,0.5,1
11401,0.1031745,0,1
11402,0.015873,0.5,1
11403,0.047619,0.500069,1
11404,0.015873,0.5,1
11405,0.015873,0.5,1
11406,0.0079365,0.010670155,1
11407,0,0.5,1
11408,0.015873,0.5,1
11409,0.015873,0.5,1
11410,0.015873,0.5,1
11411,0.015873,0.5,1
11412,0,0.5,1
11413,0.0396825,1.72E-05,1
11414,0.015873,0.5,1
11415,0.015873,0.5,1
11416,0.047619,0.5,1
11417,0,0,1
11418,0.031746,0,1
11419,0,0,1
11420,0.265873,0.5,1
11421,0.015873,0.5,1
11422,0.015873,0.5,1
11423,0.0714285,0.500413,1
11424,0.015873,0.5,1
11425,0.015873,0.5,1
11426,0.015873,0.5,1
11427,0,0.5,1
11428,0.015873,0.5,1
11429,0.031746,0,1
11430,0.015873,0.5,1
11431,0.015873,0.5,1
11432,0,0.5,1
11433,0.015873,0.5,1
11434,0.235119,0,1
11435,0.031746,0,1
11436,0.0873015,0,1
11437,0.015873,0.5,1
11438,0.031746,0,1
11439,0.015873,0.5,1
11440,0.015873,0.5,1
11441,0.031746,0,1
11442,0.015873,0.5,1
11443,0.031746,0,1
11444,0,0.5,1
11445,0.015873,0.5,1
11446,0.015873,0.5,1
11447,0.015873,0.5,1
11448,0.015873,0.5,1
11449,0.015873,0.5,1
11450,0.015873,0.5,1
11451,0.015873,0.5,1
11452,0.031746,0,1
11453,0.0396825,0.0001895,1
11454,0.0396825,0,1
11455,0,0.5,1
11456,0.031746,0,1
11457,0.015873,0.5,1
11458,0.1507935,0.5,1
11459,0.063492,0,1
11460,0.015873,0.5,1
11461,0.015873,0.5,1
11462,0.015873,0.5,1
11463,0.047619,0.5000172,1
11464,0,0,1
11465,0.015873,0.5,1
11466,0,0.5,1
11467,0.015873,0.5,1
11468,0.203373,0,1
11469,0.015873,0.5,1
11470,0.015873,0.5,1
11471,0.047619,0.5,1
11472,0.015873,0.5,1
11473,0.015873,0.5,1
11474,0.078373,0,1
11475,0.015873,0.5,1
11476,0.0555555,0,1
11477,0.015873,0.5,1
11478,0.015873,0.5,1
11479,0.015873,0.5,1
11480,0.047619,0.5000344,1
11481,0.015873,0.5,1
11482,0.047619,0.5000515,1
11483,0.047619,0.5,1
11484,0.015873,0.5,1
11485,0.015873,0.5,1
11486,0.0079365,0.097786804,1
11487,0.015873,0.5,1
11488,0,0.5,1
11489,0.015873,0.5,1
11490,0,0.5,1
11491,0.047619,0.50043,1
11492,0.047619,0.5,1
11493,0.015873,0.5,1
11494,0.015873,0.5,1
11495,0.015873,0.5,1
11496,0.031746,0,1
11497,0.047619,0.5000344,1
11498,0.015873,0.5,1
11499,0.015873,0.5,1
11500,0.015873,0.5,1
11501,0.015873,0.5,1
11502,0.015873,0.5,1
11503,0.015873,0.5,1
11504,0.0079365,0.123188655,1
11505,0.015873,0.5,1
11506,0.015873,0.5,1
11507,0.063492,0,1
11508,0.015873,0.5,1
11509,0.015873,0.5,1
11510,0.047619,0.5000172,1
11511,0.015873,0.5,1
11512,0.015873,0.5,1
11513,0.079365,0,1
11514,0.015873,0.5,1
11515,0.015873,0.5,1
11516,0.015873,0.5,1
11517,0.031746,0,1
11518,0.015873,0.5,1
11519,0.015873,0.5,1
11520,0.015873,0.5,1
11521,0.047619,0.5,1
11522,0.22123,0,1
11523,0.015873,0.5,1
11524,0.015873,0.5,1
11525,0.015873,0.5,1
11526,0.015873,0.5,1
11527,0.015873,0.5,1
11528,0.031746,0,1
11529,0.0714285,0.514490759,1
11530,0.047619,0.5001895,1
11531,0,0,1
11532,0.015873,0.5,1
11533,0.015873,0.5,1
11534,0.015873,0.5,1
11535,0.031746,0,1
11536,0.015873,0.5,1
11537,0.0079365,0.290365883,1
11538,0.015873,0.5,1
11539,0.015873,0.5,1
11540,0.015873,0.5,1
11541,0.078373,0,1
11542,0,0.5,1
11543,0.015873,0.5,1
11544,0.095238,0,1
11545,0.0396825,0,1
11546,0.031746,0,1
11547,0.015873,0.5,1
11548,0.015873,0.5,1
11549,0.015873,0.5,1
11550,0.015873,0.5,1
11551,0.015873,0.5,1
11552,0.0079365,0.080628507,1
11553,0.015873,0.5,1
11554,0.031746,0,1
11555,0.031746,0,1
11556,0.031746,0,1
11557,0.015873,0.5,1
11558,0.015873,0.5,1
11559,0.078373,0,1
11560,0.031746,0,1
11561,0.063492,0,1
11562,0.375,0.5,1
11563,0.015873,0.5,1
11564,0.015873,0.5,1
11565,0.047619,0.5,1
11566,0.015873,0.5,1
11567,0.015873,0.5,1
11568,0.047619,0.5,1
11569,0.015873,0.5,1
11570,0.015873,0.5,1
11571,0.0714285,0.500533508,1
11572,0.015873,0.5,1
11573,0.047619,0.5,1
11574,0.015873,0.5,1
11575,0.047619,0.5000172,1
11576,0.140873,0.5,1
11577,0.015873,0.5,1
11578,0.0396825,1.72E-05,1
11579,0.047619,0.5,1
11580,0.015873,0.5,1
11581,0.015873,0.5,1
11582,0.031746,0,1
11583,0.015873,0.5,1
11584,0.015873,0.5,1
11585,0.015873,0.5,1
11586,0.031746,0,1
11587,0.031746,0,1
11588,0.078373,0,1
11589,0.015873,0.5,1
11590,0.0714285,0.5003785,1
11591,0.0079365,0,1
11592,0.015873,0.5,1
11593,0.031746,0,1
11594,0.015873,0.5,1
11595,0.015873,0.5,1
11596,0.078373,0,1
11597,0,0.5,1
11598,0,0.5,1
11599,0.0079365,0,1
11600,0.095238,0,1
11601,0.015873,0.5,1
11602,0.0555555,0,1
11603,0.015873,0.5,1
11604,0.015873,0.5,1
11605,0.031746,0,1
11606,0.015873,0.5,1
11607,0.140873,0.5,1
11608,0.031746,0,1
11609,0.078373,0,1
11610,0.015873,0.5,1
11611,0.0238095,0.5000515,1
11612,0.142857,0,1
11613,0.015873,0.5,1
11614,0.015873,0.5,1
11615,0.031746,0,1
11616,0.031746,0,1
11617,0.015873,0.5,1
11618,0.015873,0.5,1
11619,0.015873,0.5,1
11620,0.015873,0.5,1
11621,0.031746,0,1
11622,0.140873,0.5,1
11623,0.0396825,0,1
11624,0.031746,0,1
11625,0.140873,0.5,1
11626,0.015873,0.5,1
11627,0.015873,0.5,1
11628,0.047619,0.500241,1
11629,0.031746,0,1
11630,0.015873,0.5,1
11631,0.015873,0.5,1
11632,0.031746,0,1
11633,0.031746,0,1
11634,0.047619,0.5,1
11635,0,0,1
11636,0.015873,0.5,1
11637,0.015873,0.5,1
11638,0.015873,0.5,1
11639,0.015873,0.5,1
11640,0.015873,0.5,1
11641,0.031746,0,1
11642,0.031746,0,1
11643,0.015873,0.5,1
11644,0.015873,0.5,1
11645,0.047619,0.5,1
11646,0.015873,0.5,1
11647,0.0079365,0.00473273,1
11648,0.015873,0.5,1
11649,0.015873,0.5,1
11650,0.015873,0.5,1
11651,0.015873,0.5,1
11652,0.047619,0.5,1
11653,0,0.5,1
11654,0.015873,0.5,1
11655,0.015873,0.5,1
11656,0.015873,0.5,1
11657,0.078373,0,1
11658,0,0.5,1
11659,0.015873,0.5,1
11660,0.015873,0.5,1
11661,0.031746,0,1
11662,0.235119,0,1
11663,0.031746,0,1
11664,0.0714285,0.5004645,1
11665,0.031746,0,1
11666,0.015873,0.5,1
11667,0.078373,0,1
11668,0.015873,0.5,1
11669,0.015873,0.5,1
11670,0.015873,0.5,1
11671,0.015873,0.5,1
11672,0.015873,0.5,1
11673,0.015873,0.5,1
11674,0.0079365,0,1
11675,0.015873,0.5,1
11676,0.031746,0,1
11677,0.0396825,0,1
11678,0.047619,0.5000172,1
11679,0.047619,0.500086,1
11680,0.015873,0.5,1
11681,0,0,1
11682,0.015873,0.5,1
11683,0.015873,0.5,1
11684,0.015873,0.5,1
11685,0,0.5,1
11686,0.047619,0.500069,1
11687,0.0555555,0,1
11688,0.015873,0.5,1
11689,0.015873,0.5,1
11690,0.015873,0.5,1
11691,0.0079365,0,1
11692,0.031746,0,1
11693,0.015873,0.5,1
11694,0.015873,0.5,1
11695,0,0.5,1
11696,0.015873,0.5,1
11697,0.015873,0.5,1
11698,0.031746,0,1
11699,0.078373,0,1
11700,0.095238,0,1
11701,0.031746,0.000533508,1
11702,0.015873,0.5,1
11703,0.0555555,0,1
11704,0.015873,0.5,1
11705,0.031746,1.72E-05,1
11706,0.015873,0.5,1
11707,0.015873,0.5,1
11708,0.140873,0.5000515,1
11709,0.047619,0.5,1
11710,0.047619,0.5,1
11711,0.4474205,0.2182735,1
11712,0.031746,0,1
11713,0.015873,0.5,1
11714,0.015873,0.5,1
11715,0.031746,0,1
11716,0.047619,0.5,1
11717,0.015873,0.5,1
11718,0.015873,0.5,1
11719,0.015873,0.5,1
11720,0.015873,0.5,1
11721,0.015873,0.5,1
11722,0.015873,0.5,1
11723,0.015873,0.5,1
11724,0.015873,0.5,1
11725,0.031746,0,1
11726,0.078373,0,1
11727,0.015873,0.5,1
11728,0.031746,0,1
11729,0.031746,0,1
11730,0.047619,0.5001375,1
11731,0.015873,0.5,1
11732,0.015873,0.5,1
11733,0.0238095,0.50480157,1
11734,0.015873,0.5,1
11735,0.015873,0.5,1
11736,0.031746,0,1
11737,0.015873,0.5,1
11738,0.015873,0.5,1
11739,0.015873,0.5,1
11740,0.126984,0.5,1
11741,0.015873,0.5,1
11742,0,0.5,1
11743,0.0079365,0.036829243,1
11744,0.031746,0.000482,1
11745,0.015873,0.5,1
11746,0.015873,0.5,1
11747,0.015873,0.5,1
11748,0.047619,0.5000515,1
11749,0.015873,0.5,1
11750,0.015873,0.5,1
11751,0.078373,0,1
11752,0.031746,0,1
11753,0.031746,0,1
11754,0.015873,0.5,1
11755,0.015873,0.5,1
11756,0.015873,0.5,1
11757,0.031746,0,1
11758,0.015873,0.5,1
11759,0.0079365,0,1
11760,0.015873,0.5,1
11761,0.203373,0,1
11762,0.095238,0,1
11763,0.015873,0.5,1
11764,0.078373,0,1
11765,0.015873,0.5,1
11766,0.031746,0,1
11767,0.015873,0.5,1
11768,0.015873,0.5,1
11769,0.047619,0.500155,1
11770,0.015873,0.5,1
11771,0.047619,0.5000172,1
11772,0.031746,0,1
11773,0.015873,0.5,1
11774,0.015873,0.5,1
11775,0.015873,0.5,1
11776,0.047619,0.5000515,1
11777,0.015873,0.5,1
11778,0.031746,0,1
11779,0.047619,0.5,1
11780,0.031746,0,1
11781,0.015873,0.5,1
11782,0.015873,0.5,1
11783,0.015873,0.5,1
11784,0.047619,0.5,1
11785,0.015873,0.5,1
11786,0.015873,0.5,1
11787,0.015873,0.507400269,1
11788,0.015873,0.5,1
11789,0.078373,0,1
11790,0.0079365,0.068443879,1
11791,0.015873,0.5,1
11792,0.015873,0.5,1
11793,0.031746,0,1
11794,0.015873,0.5,1
11795,0.078373,0,1
11796,0.0396825,0,1
11797,0.047619,0.500258,1
11798,0.015873,0.5,1
11799,0.047619,0.5000344,1
11800,0.095238,0,1
11801,0.015873,0.5,1
11802,0.015873,0.5,1
11803,0.015873,0.5,1
11804,0.0238095,0.501772623,1
11805,0.015873,0.5,1
11806,0.0396825,0,1
11807,0.015873,0.5,1
11808,0.2738095,0.5,1
11809,0,0,1
11810,0.031746,0,1
11811,0.015873,0.5,1
11812,0.031746,0,1
11813,0,0.5,1
11814,0.047619,0.5,1
11815,0.015873,0.5,1
11816,0,0,1
11817,0.047619,0.5000172,1
11818,0.078373,0,1
11819,0,0,1
11820,0.031746,0,1
11821,0.031746,0,1
11822,0.015873,0.5,1
11823,0.015873,0.5,1
11824,0.015873,0.5,1
11825,0,0.5,1
11826,0.015873,0.5,1
11827,0.015873,0.5,1
11828,0.0714285,0.500533508,1
11829,0.015873,0.5,1
11830,0.015873,0.5,1
11831,0,0,1
11832,0.015873,0.5,1
11833,0.015873,0.5,1
11834,0.015873,0.5,1
11835,0.031746,0,1
11836,0.015873,0.5,1
11837,0.015873,0.5,1
11838,0,0,1
11839,0.015873,0.5,1
11840,0.0079365,0.5,1
11841,0.015873,0.5,1
11842,0.047619,0.5,1
11843,0.095238,0,1
11844,0.015873,0.5,1
11845,0.015873,0.5,1
11846,0.047619,0.5,1
11847,0.078373,0,1
11848,0.015873,0.5,1
11849,0.047619,0.5000172,1
11850,0.015873,0.5,1
11851,0.015873,0.5,1
11852,0.0555555,0,1
11853,0.0238095,0.5000515,1
11854,0.0555555,0,1
11855,0.031746,0,1
11856,0.047619,0.5,1
11857,0.0238095,1.72E-05,1
11858,0.047619,0.5000172,1
11859,0.015873,0.5,1
11860,0.0238095,0.806904623,1
11861,0.015873,0.5,1
11862,0.078373,0,1
11863,0.015873,0.5,1
11864,0.015873,0.5,1
11865,0.015873,0.5,1
11866,0.015873,0.5,1
11867,0.015873,0.501187485,1
11868,0.031746,0,1
11869,0.015873,0.5,1
11870,0.0714285,0.5003785,1
11871,0.015873,0.5,1
11872,0.047619,0.5002925,1
11873,0,0.5,1
11874,0.063492,0,1
11875,0.047619,0.500344,1
11876,0.031746,0,1
11877,0.063492,0,1
11878,0.297619,0.5,1
11879,0.0079365,0.067531753,1
11880,0.031746,0,1
11881,0.235119,0,1
11882,0.047619,0.5,1
11883,0.015873,0.5,1
11884,0.0396825,0,1
11885,0.015873,0.5,1
11886,0.031746,0,1
11887,0.015873,0.5,1
11888,0.015873,0.5,1
11889,0.031746,0,1
11890,0.031746,0,1
11891,0.047619,0.5000172,1
11892,0.047619,0.5,1
11893,0.015873,0.5,1
11894,0.031746,0,1
11895,0.015873,0.5,1
11896,0.015873,0.5,1
11897,0.031746,0,1
11898,0.063492,0,1
11899,0.047619,0.5,1
11900,0,0,1
11901,0.031746,0,1
11902,0.015873,0.5,1
11903,0,0.5,1
11904,0.0079365,0.138281761,1
11905,0.047619,0.5,1
11906,0.111111,0.5,1
11907,0.015873,0.5,1
11908,0.0238095,0.5000344,1
11909,0.047619,0.500086,1
11910,0.015873,0.5,1
11911,0.015873,0.5,1
11912,0.095238,0,1
11913,0.015873,0.5,1
11914,0.031746,0,1
11915,0.015873,0.5,1
11916,0.078373,0,1
11917,0.015873,0.5,1
11918,0.015873,0.5,1
11919,0.015873,0.5,1
11920,0,0,1
11921,0.015873,0.5,1
11922,0.015873,0.5,1
11923,0.031746,0,1
11924,0.015873,0.5,1
11925,0.015873,0.5,1
11926,0.015873,0.5,1
11927,0.015873,0.5,1
11928,0.031746,0,1
11929,0.047619,0.5,1
11930,0.015873,0.5,1
11931,0.0714285,0.5004645,1
11932,0.0555555,0,1
11933,0.015873,0.5,1
11934,0.015873,0.5,1
11935,0.015873,0.5,1
11936,0.015873,0.5,1
11937,0.015873,0.5,1
11938,0,0.5,1
11939,0.0079365,0,1
11940,0.015873,0.5,1
11941,0.015873,0.5,1
11942,0.031746,0,1
11943,0.031746,0.0002235,1
11944,0.015873,0.5,1
11945,0.0396825,0,1
11946,0.015873,0.5,1
11947,0.015873,0.500086,1
11948,0,0.5,1
11949,0.047619,0.500086,1
11950,0.015873,0.5,1
11951,0.078373,0,1
11952,0.015873,0.5,1
11953,0.173611,0,1
11954,0.031746,0,1
11955,0.0555555,0,1
11956,0.015873,0.5,1
11957,0.095238,0,1
11958,0.015873,0.5,1
11959,0.0238095,0.001032596,1
11960,0.015873,0.5,1
11961,0.015873,0.5,1
11962,0.015873,0.5,1
11963,0.015873,0.5,1
11964,0.015873,0.5,1
11965,0.015873,0.5,1
11966,0.047619,0.5,1
11967,0,0,1
11968,0.015873,0.5,1
11969,0.031746,0,1
11970,0.031746,0,1
11971,0.015873,0.5,1
11972,0.015873,0.5,1
11973,0.0079365,0.5,1
11974,0.015873,0.5,1
11975,0.015873,0.5,1
11976,0.015873,0.5,1
11977,0.015873,0.5,1
11978,0.015873,0.5,1
11979,0.095238,0,1
11980,0.031746,0,1
11981,0.015873,0.5,1
11982,0.047619,0.5000344,1
11983,0.015873,0.5,1
11984,0.015873,0.5,1
11985,0.015873,0.5,1
11986,0.015873,0.5,1
11987,0.015873,0.5,1
11988,0.265873,0.5,1
11989,0.047619,0.5,1
11990,0.047619,0.5000172,1
11991,0.078373,0,1
11992,0.015873,0.5,1
11993,0.015873,0.5,1
11994,0.015873,0.5,1
11995,0.015873,0.5,1
11996,0.015873,0.5,1
11997,0.015873,0.5,1
11998,0,0.5,1
11999,0.031746,0,1
12000,0,0.5,1
12001,0.078373,0,1
12002,0.015873,0.5,1
12003,0.015873,0.5,1
12004,0.0079365,0.112243142,1
12005,0.0079365,0.268887895,1
12006,0.015873,0.5,1
12007,0,0,1
12008,0.015873,0.5,1
12009,0.079365,0,1
12010,0.047619,0.5,1
12011,0.015873,0.5,1
12012,0,0.5,1
12013,0.031746,0,1
12014,0.047619,0.50031,1
12015,0.078373,0,1
12016,0.015873,0.5,1
12017,0,0,1
12018,0.015873,0.5,1
12019,0.078373,0,1
12020,0.015873,0.5,1
12021,0.015873,0.5,1
12022,0.015873,0.5,1
12023,0.015873,0.5,1
12024,0.079365,0,1
12025,0.015873,0.5,1
12026,0.031746,0,1
12027,0.235119,0,1
12028,0.078373,0,1
12029,0.078373,0,1
12030,0.015873,0.5,1
12031,0.047619,0.5,1
12032,0.015873,0.5,1
12033,0.015873,0.5,1
12034,0.015873,0.5,1
12035,0.015873,0.5,1
12036,0.047619,0.5,1
12037,0.173611,0,1
12038,0.015873,0.5,1
12039,0.015873,0.5,1
12040,0.015873,0.5,1
12041,0.015873,0.5,1
12042,0.031746,0,1
12043,0.031746,0,1
12044,0.015873,0.5,1
12045,0.015873,0.5,1
12046,0.015873,0.5,1
12047,0.079365,0,1
12048,0.078373,0,1
12049,0.015873,0.5,1
12050,0.047619,0.500258,1
12051,0.031746,0,1
12052,0.031746,0,1
12053,0.063492,0,1
12054,0.015873,0.5,1
12055,0.0714285,0.5004645,1
12056,0.015873,0.5,1
12057,0.0714285,0.500482,1
12058,0.031746,0,1
12059,0.078373,0,1
12060,0.031746,0,1
12061,0.015873,0.5,1
12062,0.047619,0.5000172,1
12063,0,0.5,1
12064,0.015873,0.5,1
12065,0,0.5,1
12066,0.015873,0.5,1
12067,0.015873,0.5,1
12068,0.015873,0.5,1
12069,0,0,1
12070,0.031746,5.15E-05,1
12071,0.015873,0.5,1
12072,0.015873,0.5,1
12073,0.015873,0.5,1
12074,0.031746,0,1
12075,0.015873,0.5,1
12076,0.031746,0,1
12077,0.078373,0,1
12078,0,0.5,1
12079,0.015873,0,1
12080,0,0.5,1
12081,0.015873,0.5,1
12082,0.015873,0.5,1
12083,0.015873,0.5,1
12084,0.015873,0.5,1
12085,0.047619,0.5000172,1
12086,0.031746,0,1
12087,0.015873,0.5,1
12088,0.015873,0.5,1
12089,0.015873,0.5,1
12090,0.015873,0.5,1
12091,0,0,1
12092,0.015873,0.5,1
12093,0.203373,0,1
12094,0.015873,0.5,1
12095,0.015873,0.5,1
12096,0.0079365,0.015334045,1
12097,0.047619,0.5,1
12098,0.031746,0,1
12099,0.015873,0.5,1
12100,0.047619,0.5,1
12101,0.015873,0.5,1
12102,0.015873,0.5,1
12103,0.015873,0.5,1
12104,0.015873,0.5,1
12105,0.015873,0.5,1
12106,0.203373,0,1
12107,0.015873,0.5,1
12108,0.265873,0.5,1
12109,0.015873,0.5,1
12110,0.031746,0,1
12111,0.0238095,0.752641724,1
12112,0.015873,0.5,1
12113,0.031746,0,1
12114,0.015873,0.5,1
12115,0.015873,0.5,1
12116,0.0714285,0.5004645,1
12117,0.015873,0.5,1
12118,0.015873,0.5,1
12119,0.015873,0.5,1
12120,0.015873,0.5,1
12121,0.047619,0.5,1
12122,0.078373,0,1
12123,0,0.5,1
12124,0.111111,0,1
12125,0.031746,0,1
12126,0.015873,0.5,1
12127,0.079365,0,1
12128,0.015873,0.5,1
12129,0.015873,0.5,1
12130,0.015873,0.5,1
12131,0.031746,0,1
12132,0,1.72E-05,1
12133,0.015873,0.5,1
12134,0.031746,0,1
12135,0.031746,0,1
12136,0.015873,0.5,1
12137,0.015873,0.5,1
12138,0.3849205,0.5,1
12139,0.047619,0.5,1
12140,0.015873,0.5,1
12141,0.111111,0.5,1
12142,0,0.5,1
12143,0.031746,0,1
12144,0.015873,0.5,1
12145,0.015873,0.5,1
12146,0.015873,0.5,1
12147,0,0.5,1
12148,0.015873,0.5,1
12149,0.015873,0.5,1
12150,0.015873,0.5,1
12151,0.031746,0,1
12152,0.015873,0.5,1
12153,0.015873,0.5,1
12154,0.015873,0.5,1
12155,0.047619,0.5,1
12156,0.015873,0.5,1
12157,0.078373,0,1
12158,0.015873,0.5,1
12159,0.015873,0.5,1
12160,0.063492,0,1
12161,0.031746,0,1
12162,0.015873,0.5,1
12163,0.031746,0,1
12164,0.015873,0.5,1
12165,0.078373,0,1
12166,0.015873,0.5,1
12167,0.015873,0.5,1
12168,0,0.5,1
12169,0.031746,0,1
12170,0.0238095,0.003820604,1
12171,0.015873,0.5,1
12172,0.015873,0.5,1
12173,0.031746,0.000344,1
12174,0.015873,0.5,1
12175,0.015873,0.5,1
12176,0.015873,0.5,1
12177,0.015873,0.5,1
12178,0.031746,0,1
12179,0.047619,0.5,1
12180,0.015873,0.5,1
12181,0.015873,0.5,1
12182,0.015873,0.5,1
12183,0.015873,0.5,1
12184,0.015873,0.5,1
12185,0.031746,0,1
12186,0.031746,0,1
12187,0.015873,0.5,1
12188,0.0396825,0,1
12189,0.047619,0.5,1
12190,0.015873,0.5,1
12191,0.015873,0.5,1
12192,0.031746,0,1
12193,0.031746,0,1
12194,0.015873,0.5,1
12195,0.015873,0.5,1
12196,0.015873,0.5,1
12197,0,0.5,1
12198,0.015873,0.5,1
12199,0.015873,0.5,1
12200,0.015873,0.5,1
12201,0.015873,0.5,1
12202,0.015873,0.5,1
12203,0.1031745,0,1
12204,0.015873,0.5,1
12205,0,0.5,1
12206,0.047619,0.5000344,1
12207,0.015873,0.5,1
12208,0.015873,0.5,1
12209,0.047619,0.5,1
12210,0.047619,0.5,1
12211,0.015873,0.5,1
12212,0.015873,0.5,1
12213,0.031746,0,1
12214,0.047619,0.5000172,1
12215,0.031746,0.000482,1
12216,0.015873,0.5,1
12217,0.015873,0.5,1
12218,0.031746,0,1
12219,0.031746,0,1
12220,0.047619,0.5,1
12221,0.015873,0.5,1
12222,0.015873,0.5,1
12223,0.015873,0.5,1
12224,0.015873,0.5,1
12225,0.015873,0.5,1
12226,0.015873,0.5,1
12227,0.015873,0.5,1
12228,0.031746,0,1
12229,0.0714285,0.502271711,1
12230,0.015873,0.5,1
12231,0.015873,0.5,1
12232,0.0079365,0.176384539,1
12233,0.0714285,0.500550718,1
12234,0.015873,0.5,1
12235,0.015873,0.5,1
12236,0.031746,0,1
12237,0.015873,0.5,1
12238,0.015873,0.5,1
12239,0,0,1
12240,0.015873,0.5,1
12241,0.015873,0.5,1
12242,0.015873,0.5,1
12243,0.015873,0.5,1
12244,0.031746,0,1
12245,0.015873,0.5,1
12246,0.015873,0.5,1
12247,0.031746,0,1
12248,0.015873,0.5,1
12249,0.015873,0.5,1
12250,0,0.5,1
12251,0.031746,0,1
12252,0.015873,0.5,1
12253,0.047619,0.5000172,1
12254,0.015873,0.5,1
12255,0.015873,0.5,1
12256,0.0714285,0.500482,1
12257,0.015873,0.5,1
12258,0.063492,0,1
12259,0.015873,0.5,1
12260,0,0.5,1
12261,0.031746,0,1
12262,0.015873,0.5,1
12263,0.078373,0,1
12264,0.031746,0,1
12265,0.015873,0.5,1
12266,0.0555555,0,1
12267,0.078373,0,1
12268,0.015873,0.5,1
12269,0.2906745,0,1
12270,0.015873,0.5,1
12271,0,0,1
12272,0.015873,0.5,1
12273,0.015873,0.5,1
12274,0.0396825,0.000241,1
12275,0.015873,0.5,1
12276,0.015873,0.5,1
12277,0.015873,0.5,1
12278,0.015873,0.5,1
12279,0.015873,0.5,1
12280,0.015873,0.5,1
12281,0.031746,0,1
12282,0.015873,0.5,1
12283,0.063492,1.72E-05,1
12284,0.0555555,0,1
12285,0.015873,0.5,1
12286,0.0238095,0.760248512,1
12287,0.015873,0.5,1
